workerid,proliferate.condition,Word,content,exp,object,response,rt,slide_number_in_experiment,speakerGender,speakerName,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1598,condition1,bet,Jason made a cake,stim,,0,3654,15,F,Sarah,Did Brenda bet that Jason made a cake?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,dictate,Emilia looked after the kids,stim,,0,6023,16,F,Jennifer,Did Alan dictate that Emilia looked after the kids?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,,Hendrick's car was expensive,control,,1,4103,17,F,Helen,Was Hendrick's car expensive?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,charm,Jayden rented a car,stim,,0,4348,18,M,Robert,Is Melissa charmed that Jayden rented a car?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,scream,Grace visited her sister,stim,,0,14937,19,F,Carol,Did Ben scream that Grace visited her sister?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,argue,Mia drank 2 cocktails last night,stim,,0,5152,20,F,Kimberly,Did Patrick argue that Mia drank 2 cocktails last night?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,facinate,Louis went swimming,stim,,0,3837,21,F,Donna,Is Anna fascinated that Louis went swimming?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,envision,Allen went to the museum,stim,,0,4598,22,F,Nancy,Did Kaitlin envision that Allen went to the museum?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,shout,Josh learned to ride a bike yesterday,stim,,0,7677,23,F,Elizabeth,Did Nicole shout that Josh learned to ride a bike yesterday?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,love,Charley spilled the wine,stim,,0,6343,24,F,Michelle,Did Shirley love that Charley spilled the wine?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,suppose,Cole celebrated his friend's birthday,stim,,0,4747,25,M,George,Did Sharon suppose that Cole celebrated his friend's birthday?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,whine,Jackson ran 10 miles,stim,,0,5167,26,M,Matthew,Did Cynthia whine that Jackson ran 10 miles?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,tweet,Josie went on vacation to France,stim,,0,11809,27,M,James,Did Manuel tweet that Josie went on vacation to France?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,distress,Danny ate the last cupcake,stim,,0,6115,28,F,Susan,Is Catherine distressed that Danny ate the last cupcake?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,,Madison had a baby,control,,1,3735,29,F,Lisa,Did Madison have a baby?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,trouble,Tony had a drink last night,stim,,0,4405,30,M,Steven,Is Rebecca troubled that Tony had a drink last night?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,disgust,Zoe calculated the tip,stim,,0,4670,31,M,Thomas,Is Justin disgusted that Zoe calculated the tip?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,anticipate,Owen shoveled snow last winter,stim,,0,5470,32,M,Christopher,Did Stephanie anticipate that Owen shoveled snow last winter?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,promise,Lucas bought new shoes,stim,,0,8107,33,F,Jessica,Is Regina promised that Lucas bought new shoes?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,verify,Fred missed the train,stim,,0.28,13108,34,F,Margaret,Did Kathleen verify that Fred missed the train?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1598,condition1,,Todd played football in high school,control,,1,4627,35,F,Karen,Did Todd play football in high school?,[],22,Yes,,3,1,Other,English,Chrome,Mac,800,1280,4.47935,
1599,condition1,,,,Elizabeth,Elizabeth,0,1,,,bot_check,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,tweet,Charley spilled the wine,stim,,0,11522,3,F,Dorothy,Did Amy tweet that Charley spilled the wine?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,fantasize,Mia drank 2 cocktails last night,stim,,0,10500,4,F,Nancy,Did Jerry fantasize that Mia drank 2 cocktails last night?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,gossip,Connor fell from a tree,stim,,0,9624,5,M,Paul,Did Kathleen gossip that Connor fell from a tree?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,scream,Molly attended a conference last week,stim,,0,12180,6,F,Carol,Did Brian scream that Molly attended a conference last week?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,,Hendrick's car was expensive,control,,1,8323,7,F,Sandra,Was Hendrick's car expensive?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,amuse,Louis went swimming,stim,,0,10255,8,M,Steven,Is Melissa amused that Louis went swimming?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,pain,Audrey went to a party,stim,,0,11450,9,M,Matthew,Is Francisco pained that Audrey went to a party?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,thrill,Danny ate the last cupcake,stim,,0,10464,10,F,Margaret,Is Amanda thrilled that Danny ate the last cupcake?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,,Madison had a baby,control,,1,8618,11,F,Sarah,Did Madison have a baby?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,,Todd played football in high school,control,,1,7419,12,M,Mark,Did Todd play football in high school?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,verify,Jackson ran 10 miles,stim,,0,11739,13,M,George,Did Kaitlin verify that Jackson ran 10 miles?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,expose,Natasha got a promotion,stim,,0,43883,14,M,Thomas,Did Tim expose that Natasha got a promotion?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,,Mary's aunt is sick,control,,1,7137,15,M,James,Is Mary's aunt sick?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,,Vanessa is good at math,control,,1,29648,16,F,Donna,Is Vanessa good at math?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,surprise,Jayden rented a car,stim,,0,11704,17,F,Elizabeth,Is Catherine surprised that Jayden rented a car?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,love,Cole celebrated his friend's birthday,stim,,0,19479,18,M,David,Did Nicole love that Cole celebrated his friend's birthday?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,insult,Olivia left her job,stim,,0,16089,19,F,Karen,Is Andrew insulted that Olivia left her job?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,embarrass,Emilia looked after the kids,stim,,0,109287,20,F,Susan,Is Noah embarrassed that Emilia looked after the kids?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,joke,Fred missed the train,stim,,0,10667,21,M,Kenneth,Did Shirley joke that Fred missed the train?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,alarm,Jon went out for dinner,stim,,0,8759,22,M,Richard,Is Sharon alarmed that Jon went out for dinner?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,,Zack is coming to the meeting tomorrow,control,,1,7355,23,M,Christopher,Is Zack coming to the meeting tomorrow?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,compute,Isabella ate a steak on Sunday,stim,,0,9236,24,M,Robert,Did Dennis compute that Isabella ate a steak on Sunday?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,require,Lucas bought new shoes,stim,,0,10470,25,F,Helen,Did Heather require that Lucas bought new shoes?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,disgust,Julian cleaned his room,stim,,0,7327,26,M,William,Is Regina disgusted that Julian cleaned his room?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,simulate,Josh learned to ride a bike yesterday,stim,,0.14,17797,27,F,Betty,Did Ruth simulate that Josh learned to ride a bike yesterday?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,cringe,Zoe calculated the tip,stim,,0,8377,28,F,Ashley,Did Manuel cringe that Zoe calculated the tip?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,testify,Josie went on vacation to France,stim,,0.05,12400,29,F,Kimberly,Did Justin testify that Josie went on vacation to France?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,promise,Emma studied on Saturday morning,stim,,0.04,19976,30,F,Jennifer,Is Bobby promised that Emma studied on Saturday morning?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,feel,Emily bought a car yesterday,stim,,0.05,6891,31,F,Lisa,Did Eli feel that Emily bought a car yesterday?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,write,Valerie booked the venue,stim,,0,10574,32,F,Michelle,Did Scott write that Valerie booked the venue?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,suppose,Allen went to the museum,stim,,0,5948,33,M,Logan,Did Anna suppose that Allen went to the museum?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,resent,Grace visited her sister,stim,,0,8764,34,F,Linda,Did Ben resent that Grace visited her sister?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1599,condition1,weep,Jason made a cake,stim,,0,7024,35,F,Jessica,Did Rebecca weep that Jason made a cake?,[],51,Yes,Some sentences did have verbs that had the same tense so the sentence didn't make sense.,2,1,Female,English,Chrome,Mac,900,1440,10.250633333333331,
1710,condition1,,,,Patricia,Patricia,0,1,,,bot_check,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,suppose,Dylan argued with his parents,stim,,0.61,24794,3,F,Michelle,Did Nicole suppose that Dylan argued with his parents?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,,Mary's aunt is sick,control,,0.97,5661,4,F,Carol,Is Mary's aunt sick?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,feel,Hannah called her parents,stim,,0.33,18062,5,F,Jessica,Did Kevin feel that Hannah called her parents?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,anticipate,Jon went out for dinner,stim,,0.27,6396,6,M,George,Did Kaitlin anticipate that Jon went out for dinner?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,,Todd played football in high school,control,,0.97,12544,7,M,Matthew,Did Todd play football in high school?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,expose,Jackson ran 10 miles,stim,,0.42,13313,8,F,Ashley,Did Sharon expose that Jackson ran 10 miles?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,,Madison had a baby,control,,0.98,5323,9,M,Robert,Did Madison have a baby?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,facinate,Mia drank 2 cocktails last night,stim,,0.04,16307,10,F,Donna,Is Noah fascinated that Mia drank 2 cocktails last night?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,,Hendrick's car was expensive,control,,0.97,4477,11,M,Kenneth,Was Hendrick's car expensive?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,amuse,Emilia looked after the kids,stim,,0.01,5675,12,M,James,Is Scott amused that Emilia looked after the kids?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,shout,Lucas bought new shoes,stim,,0.06,14348,13,F,Kimberly,Did Heather shout that Lucas bought new shoes?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,weep,Danielle painted her room,stim,,0.09,12962,14,F,Sarah,Did Ben weep that Danielle painted her room?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,trouble,Valerie booked the venue,stim,,0.01,4341,15,M,Steven,Is Tim troubled that Valerie booked the venue?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,,Zack is coming to the meeting tomorrow,control,,0.99,5713,16,M,Richard,Is Zack coming to the meeting tomorrow?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,verify,Emily bought a car yesterday,stim,,0.01,5914,17,F,Dorothy,Did Manuel verify that Emily bought a car yesterday?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,write,Cole celebrated his friend's birthday,stim,,0.05,5012,18,M,David,Did Anna write that Cole celebrated his friend's birthday?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,torture,Grace visited her sister,stim,,0.04,3943,19,F,Susan,Is Jerry tortured that Grace visited her sister?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,gossip,Josh learned to ride a bike yesterday,stim,,0.04,7444,20,M,Christopher,Did Stephanie gossip that Josh learned to ride a bike yesterday?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,tweet,Olivia left her job,stim,,0.02,5302,21,F,Elizabeth,Did Dennis tweet that Olivia left her job?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,dictate,Josie went on vacation to France,stim,,0.04,7500,22,F,Betty,Did Justin dictate that Josie went on vacation to France?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,bet,Isabella ate a steak on Sunday,stim,,0.02,9633,23,M,Paul,Did Andrew bet that Isabella ate a steak on Sunday?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,,Vanessa is good at math,control,,0.98,4527,24,F,Sandra,Is Vanessa good at math?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,cringe,Frank got a cat,stim,,0.02,3681,25,M,Mark,Did Cynthia cringe that Frank got a cat?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,envision,Charley spilled the wine,stim,,0.02,4895,26,M,Thomas,Did Melissa envision that Charley spilled the wine?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
1710,condition1,disgust,Emma studied on Saturday morning,stim,,0.01,5346,27,M,William,Is Colby disgusted that Emma studied on Saturday morning?,[],38,Yes,,3,2,Female,English ,Chrome,Linux,800,360,4.900966666666666,
