workerid,proliferate.condition,Word,content,exp,object,response,rt,slide_number_in_experiment,speakerGender,speakerName,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
288,experiment,excite,Jackson ran 10 miles,stim,,yes,2555,31,F,Susan,Is Brenda excited that Jackson ran 10 miles?,[],18,Yes,,2,2,Male,English,Chrome,Windows,1080,1920,7.308383333333333,
288,experiment,alarm,Cole celebrated his friend's birthday,stim,,yes,5048,32,M,Thomas,Is Melissa alarmed that Cole celebrated his friend's birthday?,[],18,Yes,,2,2,Male,English,Chrome,Windows,1080,1920,7.308383333333333,
288,experiment,celebrate,Hannah called her parents,stim,,yes,81210,33,F,Margaret,Did Andrew celebrate that Hannah called her parents?,[],18,Yes,,2,2,Male,English,Chrome,Windows,1080,1920,7.308383333333333,
288,experiment,,Todd played football in high school,control,,no,8885,34,M,Christopher,Did Todd play football in high school?,[],18,Yes,,2,2,Male,English,Chrome,Windows,1080,1920,7.308383333333333,
288,experiment,think,Allen went to the museum,stim,,no,3399,35,F,Elizabeth,Did Cynthia think that Allen went to the museum?,[],18,Yes,,2,2,Male,English,Chrome,Windows,1080,1920,7.308383333333333,
288,experiment,elaborate,Jayden rented a car,stim,,no,2706,36,M,George,Did Rebecca elaborate that Jayden rented a car?,[],18,Yes,,2,2,Male,English,Chrome,Windows,1080,1920,7.308383333333333,
288,experiment,tweet,Sophia got a tattoo,stim,,no,6062,37,M,William,Did Patrick tweet that Sophia got a tattoo?,[],18,Yes,,2,2,Male,English,Chrome,Windows,1080,1920,7.308383333333333,
288,experiment,murmur,Louis went swimming,stim,,no,2083,38,F,Jennifer,Did Catherine murmur that Louis went swimming?,[],18,Yes,,2,2,Male,English,Chrome,Windows,1080,1920,7.308383333333333,
288,experiment,trouble,Connor fell from a tree,stim,,yes,2814,39,F,Sarah,Is Ruth troubled that Connor fell from a tree?,[],18,Yes,,2,2,Male,English,Chrome,Windows,1080,1920,7.308383333333333,
288,experiment,offend,Grace visited her sister,stim,,yes,3136,40,F,Michelle,Is Bobby offended that Grace visited her sister?,[],18,Yes,,2,2,Male,English,Chrome,Windows,1080,1920,7.308383333333333,
288,experiment,squeal,Isabella ate a steak on Sunday,stim,,no,5195,41,F,Kimberly,Did Tim squeal that Isabella ate a steak on Sunday?,[],18,Yes,,2,2,Male,English,Chrome,Windows,1080,1920,7.308383333333333,
265,experiment,,,,,5f487a6ee83b1e3353269f34,0,1,,,,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,,,,Margaret,Margaret,0,2,,,bot_check,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,murmur,Emma studied on Saturday morning,stim,,no,5208,9,M,Steven,Did Bobby murmur that Emma studied on Saturday morning?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,cringe,Olivia left her job,stim,,no,4826,10,F,Margaret,Did Noah cringe that Olivia left her job?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,disgust,Jayden rented a car,stim,,no,2651,11,M,Matthew,Is Brenda disgusted that Jayden rented a car?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,promise,Julian cleaned his room,stim,,no,4075,12,M,Richard,Did Melissa promise that Julian cleaned his room?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,whine,Mary planted a tree,stim,,yes,5691,13,M,Paul,Did Justin whine that Mary planted a tree?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,weep,Jon went out for dinner,stim,,yes,4016,14,F,Donna,Did Amy weep that Jon went out for dinner?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,joke,Tony had a drink last night,stim,,no,5523,15,F,Sarah,Did Kaitlin joke that Tony had a drink last night?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,surprise,Louis went swimming,stim,,yes,6639,16,F,Linda,Is Shirley surprised that Louis went swimming?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,anticipate,Audrey went to a party,stim,,yes,5314,17,M,Mark,Did Andrew anticipate that Audrey went to a party?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,,Zack is coming to the meeting tomorrow,control,,no,3296,18,F,Nancy,Is Zack coming to the meeting tomorrow?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,alarm,Jason made a cake,stim,,yes,3370,19,F,Kimberly,Is Cynthia alarmed that Jason made a cake?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,pain,Mia drank 2 cocktails last night,stim,,yes,4388,20,M,Robert,Is Jerry pained that Mia drank 2 cocktails last night?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,excite,Emilia looked after the kids,stim,,yes,4498,21,M,Kenneth,Is Brian excited that Emilia looked after the kids?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,scream,Frank got a cat,stim,,yes,4034,22,M,Logan,Did Kathleen scream that Frank got a cat?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,,Madison had a baby,control,,no,3338,23,F,Lisa,Did Madison have a baby?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,envision,Molly attended a conference last week,stim,,yes,5891,24,F,Jessica,Did Scott envision that Molly attended a conference last week?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,compute,Courtney woke up early yesterday,stim,,yes,7239,25,F,Karen,Did Ben compute that Courtney woke up early yesterday?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,write,Charley spilled the wine,stim,,no,3995,26,F,Ashley,Did Laura write that Charley spilled the wine?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,,Vanessa is good at math,control,,no,3340,27,F,Elizabeth,Is Vanessa good at math?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,require,Dylan argued with his parents,stim,,no,4731,28,F,Jennifer,Did Nicole require that Dylan argued with his parents?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,,Todd played football in high school,control,,no,3086,29,F,Susan,Did Todd play football in high school?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,retract,Connor fell from a tree,stim,,yes,4606,30,F,Carol,Did Anna retract that Connor fell from a tree?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,elaborate,Emily bought a car yesterday,stim,,no,8177,31,F,Sandra,Did Colby elaborate that Emily bought a car yesterday?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,torture,Natasha got a promotion,stim,,yes,3423,32,F,Dorothy,Is Patrick tortured that Natasha got a promotion?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,testify,Zoe calculated the tip,stim,,no,6300,33,M,James,Did Dennis testify that Zoe calculated the tip?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,,Mary's aunt is sick,control,,no,2154,34,F,Michelle,Is Mary's aunt sick?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,fantasize,Sophia got a tattoo,stim,,no,3664,35,M,William,Did Francisco fantasize that Sophia got a tattoo?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,charm,Fred missed the train,stim,,yes,6753,36,M,George,Is Amanda charmed that Fred missed the train?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,offend,Josh learned to ride a bike yesterday,stim,,yes,3587,37,M,Thomas,Is Rebecca offended that Josh learned to ride a bike yesterday?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,gossip,Hannah called her parents,stim,,no,3119,38,M,Christopher,Did Tim gossip that Hannah called her parents?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,simulate,Cole celebrated his friend's birthday,stim,,no,7068,39,F,Helen,Did Heather simulate that Cole celebrated his friend's birthday?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,,Hendrick's car was expensive,control,,no,3006,40,F,Betty,Was Hendrick's car expensive?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
265,experiment,squeal,Valerie booked the venue,stim,,yes,4412,41,M,David,Did Alan squeal that Valerie booked the venue?,[],31,Yes,,3,1,Male,english,Chrome,Mac,900,1440,4.4085,
304,experiment,,,,,5a6ab0fbab58b500015f29db,0,1,,,,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,,,,Sarah,Sarah,0,2,,,bot_check,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,anticipate,Audrey went to a party,stim,,no,5870,9,F,Helen,Did Scott anticipate that Audrey went to a party?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,require,Emily bought a car yesterday,stim,,no,8670,10,F,Nancy,Did Noah require that Emily bought a car yesterday?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,trouble,Dylan argued with his parents,stim,,yes,10177,11,M,Kenneth,Is Stephanie troubled that Dylan argued with his parents?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,argue,Zoe calculated the tip,stim,,no,8576,12,F,Sarah,Did Andrew argue that Zoe calculated the tip?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,love,Valerie booked the venue,stim,,yes,7016,13,F,Susan,Did Brian love that Valerie booked the venue?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,express,Jackson ran 10 miles,stim,,no,6264,14,F,Sandra,Did Sharon express that Jackson ran 10 miles?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,expose,Allen went to the museum,stim,,yes,5968,15,F,Elizabeth,Did Anna expose that Allen went to the museum?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,resent,Mary planted a tree,stim,,yes,6312,16,F,Jennifer,Did Ben resent that Mary planted a tree?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,aggravate,Charley spilled the wine,stim,,yes,6976,17,F,Lisa,Is Melissa aggravated that Charley spilled the wine?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,suppose,Courtney woke up early yesterday,stim,,no,6184,18,M,Steven,Did Colby suppose that Courtney woke up early yesterday?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,distress,Sophia got a tattoo,stim,,yes,3815,19,M,Mark,Is Ray distressed that Sophia got a tattoo?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,tweet,Fred missed the train,stim,,no,12360,20,M,Richard,Did Nicole tweet that Fred missed the train?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,think,Natasha got a promotion,stim,,no,11473,21,M,Paul,Did Eli think that Natasha got a promotion?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,amuse,Connor fell from a tree,stim,,yes,4528,22,F,Betty,Is Regina amused that Connor fell from a tree?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,,Madison had a baby,control,,no,6616,23,F,Carol,Did Madison have a baby?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,disgust,Hannah called her parents,stim,,yes,8479,24,F,Kimberly,Is Jerry disgusted that Hannah called her parents?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,,Mary's aunt is sick,control,,no,3383,25,M,William,Is Mary's aunt sick?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,,Vanessa is good at math,control,,no,3024,26,M,Logan,Is Vanessa good at math?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,compute,Josh learned to ride a bike yesterday,stim,,yes,8865,27,M,Christopher,Did Ruth compute that Josh learned to ride a bike yesterday?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,envision,Jason made a cake,stim,,no,6456,28,F,Karen,Did Amanda envision that Jason made a cake?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,,Todd played football in high school,control,,no,3232,29,F,Dorothy,Did Todd play football in high school?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,bet,Louis went swimming,stim,,no,7191,30,F,Michelle,Did Cynthia bet that Louis went swimming?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,facinate,Danny ate the last cupcake,stim,,yes,5696,31,F,Jessica,Is Brenda fascinated that Danny ate the last cupcake?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,insult,Jayden rented a car,stim,,yes,5509,32,F,Linda,Is Catherine insulted that Jayden rented a car?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,fantasize,Danielle painted her room,stim,,no,5400,33,M,Thomas,Did Alan fantasize that Danielle painted her room?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,weep,Cole celebrated his friend's birthday,stim,,no,11848,34,M,George,Did Heather weep that Cole celebrated his friend's birthday?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,excite,Olivia left her job,stim,,yes,6304,35,F,Ashley,Is Tim excited that Olivia left her job?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,promise,Frank got a cat,stim,,no,4784,36,F,Margaret,Did Shirley promise that Frank got a cat?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,shock,Julian cleaned his room,stim,,yes,5560,37,M,Matthew,Is Amy shocked that Julian cleaned his room?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,,Hendrick's car was expensive,control,,no,4801,38,M,James,Was Hendrick's car expensive?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,scream,Emma studied on Saturday morning,stim,,no,12048,39,F,Donna,Did Francisco scream that Emma studied on Saturday morning?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,thrill,Lucas bought new shoes,stim,,yes,5495,40,M,Robert,Is Laura thrilled that Lucas bought new shoes?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
304,experiment,,Zack is coming to the meeting tomorrow,control,,no,3904,41,M,David,Is Zack coming to the meeting tomorrow?,[],41,Yes,No comments at the current time. ,2,1,Female,English,Chrome,Linux,768,1024,7.840933333333333,
349,experiment,,,,,5e3b6e5fc93d043936a0bf2d,0,1,,,,[],25,Confused,"The wording was slightly confusing and could be interpreted differently depending on who reads it, it really made me think about the question and the statement asked. ",3,1,Male,Englis,Chrome,Mac,900,1440,6.817116666666666,
349,experiment,,,,Mary,Mary,0,2,,,bot_check,[],25,Confused,"The wording was slightly confusing and could be interpreted differently depending on who reads it, it really made me think about the question and the statement asked. ",3,1,Male,Englis,Chrome,Mac,900,1440,6.817116666666666,
349,experiment,ignore,Emma studied on Saturday morning,stim,,yes,9228,9,M,Richard,Did Jerry ignore that Emma studied on Saturday morning?,[],25,Confused,"The wording was slightly confusing and could be interpreted differently depending on who reads it, it really made me think about the question and the statement asked. ",3,1,Male,Englis,Chrome,Mac,900,1440,6.817116666666666,
349,experiment,murmur,Isabella ate a steak on Sunday,stim,,no,5640,10,M,William,Did Tim murmur that Isabella ate a steak on Sunday?,[],25,Confused,"The wording was slightly confusing and could be interpreted differently depending on who reads it, it really made me think about the question and the statement asked. ",3,1,Male,Englis,Chrome,Mac,900,1440,6.817116666666666,
349,experiment,,Todd played football in high school,control,,no,4586,11,M,Matthew,Did Todd play football in high school?,[],25,Confused,"The wording was slightly confusing and could be interpreted differently depending on who reads it, it really made me think about the question and the statement asked. ",3,1,Male,Englis,Chrome,Mac,900,1440,6.817116666666666,
349,experiment,scream,Jayden rented a car,stim,,no,4083,12,F,Betty,Did Kathleen scream that Jayden rented a car?,[],25,Confused,"The wording was slightly confusing and could be interpreted differently depending on who reads it, it really made me think about the question and the statement asked. ",3,1,Male,Englis,Chrome,Mac,900,1440,6.817116666666666,
